gid,role,role_base,role_detail,is_truncated,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,pass_through,fast_share,tainted_in_kzt,taint_share,taint_state_share,taint_iterations,block_impact,betweenness,seed_sources,p_onward,cycles_le4
100000005830339100,consolidator,consolidator,consolidator,False,0.625,3,0.8047,"Признаки сбора: 5 разных плательщиков, получил 476 тыс; передал дальше 71%.",3,False,5,1,476341.0,339251.0,0.7122019729563485,0.0,316722.08766024996,0.6649062072344181,0.5748063472001662,8,0.0020219616918273485,3.7978146515858416e-06,7,,0
100000003265158100,transit,transit,transit,False,0.983,10,0.8029,"Признаки транзита: получил 146 тыс, передал 106%; 100% ушло в течение 2 дней после поступления, медианная задержка 0 дн.",1,False,3,2,146100.4,154200.0,1.055438588806054,1.0,129075.50884385091,0.8834712899064678,0.8801433905330659,8,0.0021443817571935933,0.00017654884458589488,9,,0
100000002628576100,transit,transit,transit,False,0.922,8,0.8011,"Признаки транзита: получил 728 тыс, передал 74%; 100% ушло в течение 2 дней после поступления, медианная задержка 0 дн.",3,False,2,2,727882.0,539000.0,0.7405046422359668,1.0,463513.56955305,0.6367976808782879,0.5564547176354666,8,0.0030165609616090135,3.844048916909496e-05,7,,0
100000004150593100,distributor,distributor,distributor,False,0.55,7,0.8001,"Признаки раздачи: 11 получателей против 1 плательщиков, отправил 871 тыс в 16 переводах.",2,False,1,11,57000.0,871165.0,15.28359649122807,0.815867258211705,56849.28287922495,0.9973558399864026,0.9965217601156067,8,0.00988591740318173,0.00022164097899513536,7,,1
100000003528285100,consolidator,consolidator,consolidator,False,0.5,3,0.7993,"Признаки сбора: 4 разных плательщиков, получил 119 тыс; передал дальше в 4,6 раза больше полученного (есть невидимые поступления извне).",3,False,4,4,118870.0,548000.0,4.6100782367292,0.6204379562043796,79228.17316707535,0.6665110891484424,0.5933843553290914,8,0.001597900875930927,0.00011504626015844327,7,,0
100000002369874100,consolidator,consolidator,consolidator,False,0.65,5,0.7977,"Признаки сбора: 4 разных плательщиков, получил 600 тыс, до 4 плат. в один день; передал дальше 0%.",3,False,4,0,600000.0,0.0,0.0,,265881.6777739012,0.4431361296231687,0.3807369802501719,8,0.001050567814879644,0.0,9,,0
100000003157679100,consolidator,consolidator,consolidator,False,0.65,5,0.794,"Признаки сбора: 4 разных плательщиков, получил 541 тыс; передал дальше 0%.",3,False,4,0,541000.0,0.0,0.0,,258582.29310388706,0.47797096692030877,0.42147372300772806,8,0.0010217260433557393,0.0,9,,0
100000004707703100,transit,transit,transit,False,0.957,7,0.793,"Признаки транзита: получил 239 тыс, передал 97%; 89% ушло в течение 2 дней после поступления, медианная задержка 0 дн.",1,False,2,5,239300.0,231650.0,0.9680317592979524,0.8892726095402547,239287.68121914298,0.9999485216010989,0.999948464438498,8,0.0026617550444069196,0.00010710478506958707,7,,0
100000004486525100,consolidator,consolidator,consolidator,False,1.0,1,0.7929,"Признаки сбора: 8 разных плательщиков, получил 361 тыс, до 5 плат. в один день; передал дальше 75%.",2,False,8,2,360924.0,271045.0,0.7509752745730403,1.0,252775.44012233123,0.7003564188647229,0.6832978446841,8,0.0017207863890143064,4.755524433290098e-06,7,,0
100000003366154100,transit,transit,transit,False,0.7,3,0.7894,"Признаки транзита: получил 125 тыс, передал в 2,3 раза больше полученного (есть невидимые поступления извне); 100% ушло в течение 2 дней после поступления, медианная задержка 0 дн.",1,False,1,3,125000.0,289170.0,2.31336,1.0,125000.0,1.0,1.0,8,0.0016364936295410182,6.146709644545516e-05,10,,0
100000003134934100,consolidator,consolidator,consolidator,False,0.65,1,0.7875,"Признаки сбора: 4 разных плательщиков, получил 379 тыс; передал дальше 0%.",2,False,4,0,379354.0,0.0,0.0,,257051.0480063518,0.677602049817194,0.6176299068473404,8,0.0010156756948336279,0.0,9,,0
100000000332284100,consolidator,consolidator,consolidator,False,1.0,8,0.7865,"Признаки сбора: 10 разных плательщиков, получил 107 тыс, до 3 плат. в один день; передал дальше в 2,7 раза больше полученного (есть невидимые поступления извне).",2,False,10,3,107426.0,289500.0,2.69487833485376,1.0,70486.3146092462,0.6561383148329659,0.6241332511782739,8,0.0016835135929043734,0.0001091372663902734,7,,0
100000003111305100,consolidator,consolidator,consolidator,False,0.65,26,0.7865,"Признаки сбора: 4 разных плательщиков, получил 509 тыс; передал дальше 0%.",3,False,4,0,509338.0,0.0,0.0,,259537.00709398976,0.509557517982145,0.4736878926598828,8,0.0010254983671909269,0.0,8,,0
100000002267998100,transit,transit,transit,False,0.621,21,0.7862,"Признаки транзита: получил 420 тыс, передал в 2,7 раза больше полученного (есть невидимые поступления извне); 74% ушло в течение 2 дней после поступления, медианная задержка 2 дн.",2,False,2,3,420000.0,1115000.0,2.6547619047619047,0.7354260089686099,200357.36441801692,0.47704134385242125,0.4208247276777557,8,0.0023209830152157093,5.8849614861964964e-05,7,,4
100000008723830100,transit,transit,transit,False,0.997,7,0.7847,"Признаки транзита: получил 460 тыс, передал 99%; 100% ушло в течение 2 дней после поступления, медианная задержка 1 дн.",1,False,2,1,459785.0,455000.0,0.9895929619278576,1.0,458040.6840550686,0.9962062356428952,0.9951212360049225,8,0.0035988905832093293,1.9616538287321655e-05,7,,0
100000000913911100,transit,transit,transit,False,0.615,3,0.7834,"Признаки транзита: получил 467 тыс, передал 128%; 0% ушло в течение 2 дней после поступления, медианная задержка 3 дн.",2,False,2,1,467000.0,600000.0,1.284796573875803,0.0,435953.8126305601,0.9335199413930623,0.9323838610572813,8,0.003933022156332609,1.9418391435934565e-05,7,,0
100000002645609100,consolidator,consolidator,consolidator,False,0.65,1,0.7824,"Признаки сбора: 4 разных плательщиков, получил 547 тыс; передал дальше 0%.",1,False,4,0,546820.6799999999,0.0,0.0,,410086.35374694655,0.7499466804125744,0.6647004245465151,8,0.0016203580787323784,0.0,7,,0
100000008752616100,transit,transit,transit,False,0.7,5,0.7819,"Признаки транзита: получил 65 тыс, передал в 19,6 раза больше полученного (есть невидимые поступления извне); 100% ушло в течение 2 дней после поступления, медианная задержка 1 дн.",2,False,2,7,64510.0,1265000.0,19.6093628894745,1.0,52788.714697653406,0.818302816581203,0.8034770797288904,8,0.0042494211300893835,0.00013875981919617183,9,,0
100000001279272100,transit,transit,transit,False,0.849,1,0.7797,"Признаки транзита: получил 250 тыс, передал 55%; 95% ушло в течение 2 дней после поступления, медианная задержка 3 дн.",3,False,1,2,250000.0,136758.0,0.547032,0.9505842437005514,186543.47914572005,0.7461739165828802,0.6690797475280011,8,0.0015747433649894792,0.00029919545413681863,7,,1
100000004071080100,consolidator,consolidator,consolidator,False,1.0,1,0.7772,"Признаки сбора: 9 разных плательщиков, получил 239 тыс; передал дальше 19%.",1,False,9,2,238600.0,46500.0,0.19488683989941324,0.8709677419354839,179915.479638,0.7540464360352053,0.7087024547939826,8,0.0008411054258520528,2.813685289696641e-05,7,,1
100000008748408100,distributor,distributor,distributor,False,1.0,4,0.7742,"Признаки раздачи: 21 получателей против 1 плательщиков, отправил 1,5 млн в 22 переводах.",1,False,1,21,360000.0,1499960.0,4.166555555555555,0.8743499826662045,360000.0,1.0,1.0,8,0.009872513763901984,7.1332866499351465e-06,1,,0
100000001162560100,distributor,distributor,distributor,False,0.6,4,0.7731,"Признаки раздачи: 12 получателей против 1 плательщиков, отправил 2,9 млн в 14 переводах.",1,False,1,12,331300.0,2904398.0,8.76667069121642,0.1497315450568414,331300.0,1.0,1.0,8,0.013675874706254183,2.972202770806311e-06,1,,0
100000001222263100,transit,transit,transit,False,0.783,8,0.7726,"Признаки транзита: получил 746 тыс, передал 56%; 71% ушло в течение 2 дней после поступления, медианная задержка 0 дн.",3,False,1,1,745570.0,420000.0,0.5633273870998028,0.7142857142857143,461640.59014782397,0.6191780653028206,0.5403576910379955,8,0.0027208018227260363,1.922024458454748e-05,7,,0
100000008710843100,distributor,distributor,distributor,False,0.65,19,0.7723,"Признаки раздачи: 13 получателей против 2 плательщиков, отправил 2,0 млн в 14 переводах.",2,False,2,13,33944.0,1985500.0,58.49340089559274,0.007554772097708386,17669.87574954115,0.5205596202433758,0.4826250575256478,8,0.0066114090128833345,0.0012357500791213899,8,,1
100000002217161100,transit,transit,transit,False,0.685,33,0.7717,"Признаки транзита: получил 405 тыс, передал в 2,5 раза больше полученного (есть невидимые поступления извне); 95% ушло в течение 2 дней после поступления, медианная задержка 1 дн.",2,False,2,7,404750.0,995132.0,2.4586337245213095,0.9497554093326313,121515.61372188159,0.3002238757798186,0.29682143719353615,8,0.00170039358081477,0.00015514898463608943,7,,1
100000002723538100,distributor,distributor,distributor,False,0.6,6,0.7688,"Признаки раздачи: 12 получателей против 3 плательщиков, отправил 560 тыс в 14 переводах.",2,False,3,12,105647.0,560499.0,5.305394379395534,0.5698493663681826,68760.46735316949,0.6508511112778355,0.5794380675766391,8,0.0010588173032561416,0.0002908863985638697,7,,5
